age,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
51.0,2,4.0,0.0,1,1.0,0.0,15.0,132.22,45652.44,10,767,0.0,1.0,1.0,3.0,1,3
16.0,1,0.0,2.0,1,1.0,1.0,13.0,124.49,22825.18,10,624,0.0,1.0,0.0,1.0,1,5
62.0,2,5.0,0.0,0,2.0,0.0,15.0,224.02,29876.45,12,1676,1.0,1.0,0.0,1.0,1,3
18.0,3,2.0,2.0,1,0.0,0.0,12.57,252.46,19974.05,8,631,1.0,0.0,1.0,4.0,1,4
42.0,3,0.0,2.0,0,1.0,0.0,15.0,522.32,19735.43,16,690,0.0,1.0,0.0,1.0,7,4
59.0,3,2.0,1.0,0,2.0,0.0,17.0,85.27,12176.92,18,539,0.0,1.0,1.0,2.0,3,5
64.0,1,1.0,2.0,1,2.0,1.0,20.0,250.98,27374.05,8,666,0.0,1.0,1.0,0.0,3,4
42.0,1,1.0,0.0,1,2.0,2.0,9.0,344.72,5945.81,15,703,1.0,0.0,0.0,1.0,3,3
55.0,1,3.0,0.0,2,2.0,2.0,5.0,395.35,15702.63,14,1301,1.0,0.0,1.0,3.0,1,3
45.0,0,1.0,2.0,0,2.0,1.0,5.0,948.28,35244.86,2,771,0.0,1.0,1.0,2.0,6,1
36.0,1,3.0,0.0,2,1.0,2.0,2.0,71.28,38692.2,18,775,1.0,0.0,0.0,1.0,7,3
52.0,0,2.0,0.0,0,1.0,1.0,16.0,333.16,4947.03,16,591,0.0,1.0,1.0,4.0,0,5
31.0,0,2.0,1.0,1,2.0,1.0,15.0,170.35,24605.73,11,832,0.0,1.0,0.0,1.0,1,5
23.0,3,5.0,0.0,1,2.0,2.0,15.0,77.66,7468.67,9,783,0.0,1.0,0.0,1.0,2,3
26.0,2,2.0,2.0,0,1.0,2.0,19.0,71.39,6249.76,15,622,0.0,1.0,1.0,3.0,1,5
50.0,1,4.0,2.0,1,0.0,2.0,12.2,444.62,23987.53,24,791,1.0,1.0,1.0,4.0,2,3
39.0,0,5.0,0.0,1,0.0,0.0,12.78,251.66,47668.78,27,192,1.0,0.0,1.0,0.0,0,3
56.0,1,4.0,0.0,1,1.0,2.0,15.0,1195.17,76118.8,14,759,1.0,0.0,1.0,4.0,6,1
20.0,1,1.0,0.0,0,3.0,2.0,8.0,32.55,4441.8,42,149,1.0,0.0,0.0,1.0,0,3
50.0,3,3.0,0.0,0,1.0,1.0,12.0,285.58,96267.21,2,808,1.0,0.0,1.0,2.0,4,1
34.0,1,3.0,0.0,2,2.0,1.0,17.0,31.09,38317.52,26,714,0.0,1.0,0.0,1.0,3,3
21.0,1,0.0,1.0,2,2.0,2.0,19.0,152.85,39901.37,8,353,1.0,0.0,1.0,0.0,2,5
24.0,2,5.0,0.0,1,3.0,1.0,2.0,370.77,22823.99,19,786,1.0,0.0,1.0,3.0,0,3
37.0,0,4.0,2.0,2,0.0,1.0,24.0,609.86,63218.19,5,764,1.0,0.0,1.0,3.0,4,2
62.0,1,0.0,0.0,0,2.0,0.0,15.0,278.5,49430.69,28,646,0.0,1.0,1.0,3.0,7,5
21.0,1,2.0,0.0,0,1.0,2.0,22.0,125.78,49593.05,7,690,1.0,0.0,1.0,0.0,3,3
34.0,0,2.0,2.0,2,1.0,1.0,12.0,147.81,49795.38,22,562,1.0,0.0,0.0,1.0,7,3
44.0,1,2.0,1.0,0,0.0,2.0,17.0,414.57,49136.31,26,608,1.0,0.0,1.0,0.0,3,5
51.0,1,4.0,1.0,1,1.0,0.0,12.09,516.61,90919.45,34,727,1.0,0.0,1.0,4.0,6,2
63.0,1,5.0,0.0,1,2.0,0.0,13.33,33.68,42629.62,21,786,1.0,0.0,1.0,4.0,1,3
49.0,1,4.0,2.0,1,3.0,0.0,21.0,33.19,56308.93,10,837,1.0,0.0,1.0,0.0,4,1
30.0,3,5.0,1.0,1,3.0,0.0,19.0,79.4,46816.89,13,113,0.0,1.0,1.0,4.0,3,3
63.0,1,5.0,0.0,0,1.0,2.0,13.0,229.9,27066.06,26,687,1.0,0.0,0.0,1.0,3,4
27.0,0,2.0,1.0,1,2.0,1.0,10.0,447.77,19075.9,17,543,0.0,1.0,0.0,1.0,0,5
54.0,3,0.0,1.0,0,0.0,1.0,12.0,471.89,3779.67,17,694,0.0,1.0,0.0,1.0,0,4
35.0,3,1.0,2.0,2,3.0,1.0,16.0,213.81,91095.51,11,788,1.0,1.0,0.0,1.0,4,2
19.0,3,0.0,2.0,2,0.0,1.0,11.0,645.21,27647.34,27,616,0.0,1.0,1.0,0.0,3,5
52.0,2,5.0,0.0,0,1.0,1.0,12.0,246.37,26122.36,11,711,1.0,0.0,1.0,4.0,2,3
28.0,2,2.0,0.0,1,0.0,1.0,10.0,387.61,40998.06,18,674,0.0,1.0,1.0,0.0,0,5
55.0,0,2.0,2.0,0,1.0,2.0,19.0,107.87,2278.4,9,651,0.0,1.0,0.0,1.0,2,5
45.0,1,1.0,2.0,1,0.0,0.0,13.0,884.6,64097.57,18,808,1.0,1.0,1.0,2.0,4,1
13.0,0,5.0,1.0,0,0.0,0.0,5.0,287.04,37630.3,28,716,0.0,1.0,1.0,2.0,7,4
37.0,3,5.0,1.0,1,2.0,0.0,16.0,874.47,26990.8,18,619,1.0,0.0,1.0,3.0,3,4
13.0,0,0.0,0.0,2,2.0,1.0,19.0,107.24,20946.04,24,707,0.0,1.0,0.0,1.0,0,4
28.0,3,2.0,0.0,0,3.0,0.0,18.0,367.54,971.73,17,679,0.0,1.0,0.0,1.0,0,5
62.0,0,5.0,1.0,0,0.0,0.0,9.0,313.52,5052.64,18,763,1.0,1.0,1.0,0.0,0,3
53.0,3,2.0,2.0,0,1.0,0.0,13.0,114.31,24905.03,19,690,0.0,1.0,0.0,1.0,0,5
22.0,1,0.0,0.0,2,1.0,2.0,14.0,213.78,49888.13,27,627,0.0,1.0,0.0,1.0,7,5
51.0,1,2.0,2.0,2,2.0,1.0,21.0,129.3,29069.42,14,209,1.0,0.0,1.0,0.0,3,5
20.0,1,1.0,0.0,1,1.0,1.0,8.0,33.71,1116.88,28,682,1.0,0.0,1.0,0.0,0,4
13.0,2,0.0,2.0,2,3.0,2.0,11.0,35.94,32830.55,28,631,1.0,0.0,0.0,1.0,0,4
21.0,1,3.0,0.0,0,2.0,2.0,16.0,302.96,64184.12,6,760,0.0,1.0,1.0,3.0,6,1
30.0,2,2.0,2.0,2,1.0,1.0,10.0,345.11,32057.77,21,672,1.0,0.0,0.0,1.0,0,5
48.0,1,0.0,0.0,0,3.0,0.0,15.0,306.11,7052.1,21,660,1.0,0.0,0.0,1.0,0,4
15.0,0,0.0,0.0,1,2.0,2.0,14.0,323.71,33767.89,16,822,0.0,1.0,1.0,2.0,3,5
54.0,1,3.0,2.0,1,2.0,1.0,6.0,357.21,17072.23,17,712,1.0,0.0,1.0,3.0,1,3
49.0,0,2.0,0.0,0,3.0,0.0,12.0,417.92,26660.58,21,613,1.0,0.0,0.0,1.0,2,5
46.0,3,0.0,2.0,2,1.0,1.0,6.0,1705.75,17060.15,7,657,0.0,1.0,1.0,4.0,0,4
61.0,1,1.0,2.0,2,1.0,2.0,3.0,156.12,23484.38,6,708,0.0,1.0,1.0,4.0,7,3
44.0,0,2.0,1.0,2,0.0,0.0,5.0,374.48,46628.52,17,672,1.0,0.0,0.0,1.0,7,5
10.0,2,0.0,2.0,2,1.0,0.0,17.0,32.43,35255.88,6,610,0.0,1.0,1.0,2.0,2,4
26.0,1,4.0,2.0,2,1.0,1.0,17.0,623.51,6208.34,16,791,1.0,1.0,0.0,1.0,3,3
64.0,3,4.0,2.0,2,1.0,1.0,13.0,42.72,36340.8,28,717,0.0,1.0,0.0,1.0,1,3
20.0,1,4.0,1.0,2,3.0,2.0,17.0,34.33,9763.44,6,723,1.0,0.0,0.0,1.0,7,3
14.0,1,1.0,1.0,0,1.0,0.0,24.0,87.68,19608.27,8,711,1.0,0.0,0.0,1.0,2,3
58.0,1,0.0,2.0,2,1.0,2.0,20.0,34.35,24025.77,7,552,0.0,1.0,0.0,1.0,2,5
16.0,0,5.0,0.0,1,2.0,1.0,15.0,31.25,24382.38,16,180,1.0,0.0,0.0,1.0,6,2
46.0,0,1.0,1.0,0,1.0,1.0,14.0,70.72,30218.7,13,703,0.0,1.0,0.0,1.0,3,3
18.0,1,1.0,2.0,2,2.0,0.0,10.0,1957.93,37765.15,6,674,0.0,1.0,1.0,0.0,3,4
41.0,3,2.0,0.0,1,3.0,2.0,8.0,390.79,26835.27,28,1638,1.0,0.0,0.0,1.0,7,4
64.0,1,5.0,1.0,1,2.0,2.0,9.0,153.99,8422.68,16,722,1.0,0.0,0.0,1.0,2,3
51.0,0,2.0,1.0,2,3.0,2.0,13.0,30.81,16958.2,23,625,0.0,1.0,0.0,1.0,1,5
18.0,1,1.0,2.0,1,0.0,2.0,15.0,361.2,23342.9,15,667,0.0,1.0,0.0,1.0,0,4
21.0,0,3.0,2.0,2,2.0,0.0,6.0,59.43,28439.12,23,750,1.0,0.0,0.0,1.0,7,3
34.0,0,1.0,0.0,2,2.0,0.0,8.0,149.76,84860.3,2,752,0.0,1.0,0.0,1.0,4,1
18.0,1,4.0,2.0,1,1.0,2.0,18.0,101.22,99169.86,12,766,1.0,0.0,1.0,0.0,6,2
43.0,1,2.0,2.0,2,2.0,1.0,17.0,35.6,41376.27,4,651,0.0,1.0,0.0,1.0,7,4
59.0,3,1.0,0.0,1,2.0,2.0,7.0,170.86,26341.13,9,606,0.0,1.0,0.0,1.0,2,4
26.0,1,1.0,2.0,1,2.0,0.0,3.0,154.18,28385.81,5,721,0.0,1.0,1.0,4.0,8,2
58.0,0,3.0,2.0,0,1.0,0.0,7.0,160.64,30329.56,24,746,0.0,1.0,0.0,1.0,0,3
58.0,1,0.0,0.0,2,2.0,2.0,19.0,347.23,28662.0,46,535,0.0,1.0,1.0,2.0,7,5
28.0,0,1.0,0.0,2,2.0,2.0,17.0,49.9,16329.59,22,1353,1.0,0.0,0.0,1.0,3,4
49.0,3,5.0,1.0,1,1.0,2.0,12.0,288.63,14712.75,7,720,0.0,1.0,0.0,1.0,4,2
41.0,2,2.0,2.0,1,2.0,2.0,8.0,1045.53,11186.4,18,642,1.0,1.0,1.0,2.0,3,5
45.0,0,1.0,2.0,1,0.0,2.0,14.0,723.73,17504.8,11,1140,1.0,1.0,0.0,1.0,8,1
54.0,1,1.0,0.0,2,3.0,1.0,15.0,71.39,3532.59,15,712,0.0,1.0,1.0,0.0,7,3
36.0,1,1.0,1.0,2,2.0,1.0,14.0,32.22,20929.43,15,696,1.0,0.0,1.0,4.0,1,4
49.0,1,1.0,0.0,2,1.0,2.0,17.0,425.44,20831.21,2,803,1.0,0.0,1.0,4.0,6,1
34.0,1,1.0,2.0,0,0.0,1.0,9.0,673.8,17049.79,22,694,1.0,1.0,0.0,1.0,1,4
17.0,0,2.0,0.0,2,1.0,1.0,2.0,33.97,8668.72,17,635,0.0,1.0,0.0,1.0,3,4
19.0,1,2.0,2.0,2,1.0,1.0,13.1,31.76,44069.41,15,626,1.0,0.0,1.0,3.0,2,4
42.0,2,2.0,2.0,1,2.0,0.0,17.0,212.76,14072.9,25,1296,0.0,1.0,0.0,1.0,2,4
58.0,3,1.0,2.0,2,2.0,1.0,16.0,354.68,14810.09,12,159,0.0,1.0,0.0,1.0,7,3
59.0,0,0.0,2.0,0,1.0,2.0,21.0,93.83,46292.82,9,184,1.0,0.0,1.0,2.0,2,5
29.0,0,2.0,0.0,1,2.0,1.0,13.01,268.32,32597.78,17,654,0.0,1.0,0.0,1.0,2,4
62.0,1,1.0,0.0,0,2.0,1.0,23.0,140.87,14177.73,24,774,0.0,1.0,1.0,3.0,1,4
31.0,2,3.0,0.0,1,3.0,0.0,12.0,475.7,22822.23,9,784,1.0,0.0,0.0,1.0,5,1
32.0,2,3.0,1.0,2,2.0,2.0,12.0,30.82,5011.86,7,735,0.0,1.0,0.0,1.0,1,3
22.0,1,5.0,2.0,1,2.0,2.0,13.03,146.04,12079.77,26,704,0.0,1.0,0.0,1.0,3,3
11.0,1,0.0,1.0,1,2.0,0.0,16.0,708.92,6281.17,7,616,1.0,0.0,0.0,1.0,0,4
21.0,0,2.0,0.0,0,1.0,2.0,19.0,143.37,28833.71,9,683,1.0,0.0,0.0,1.0,7,5
20.0,1,3.0,2.0,1,1.0,0.0,13.03,75.1,19310.81,19,374,0.0,1.0,1.0,0.0,1,3
14.0,3,1.0,2.0,0,3.0,2.0,11.0,1481.66,29390.13,12,1092,0.0,1.0,0.0,1.0,2,3
32.0,2,1.0,0.0,0,1.0,2.0,3.0,77.81,6643.78,16,658,0.0,1.0,0.0,1.0,1,4
17.0,0,3.0,0.0,2,0.0,1.0,3.0,336.52,24154.46,19,726,1.0,0.0,1.0,3.0,3,3
32.0,0,0.0,0.0,0,3.0,2.0,13.21,292.15,6982.38,29,714,1.0,0.0,1.0,3.0,3,4
28.0,1,0.0,0.0,0,1.0,0.0,13.0,257.9,25516.17,7,663,1.0,0.0,1.0,2.0,2,5
51.0,1,4.0,2.0,2,3.0,0.0,9.0,725.24,72938.4,18,762,1.0,0.0,0.0,1.0,6,2
18.0,1,1.0,0.0,2,2.0,2.0,11.0,34.1,44395.36,12,787,1.0,0.0,0.0,1.0,0,3
48.0,0,5.0,0.0,2,1.0,1.0,12.81,209.87,34050.47,10,606,1.0,1.0,0.0,1.0,3,4
38.0,1,2.0,2.0,2,1.0,0.0,5.0,34.41,14208.52,26,566,0.0,1.0,0.0,1.0,7,5
64.0,0,3.0,2.0,0,0.0,2.0,3.0,551.49,27386.23,10,758,1.0,0.0,0.0,1.0,1,3
48.0,1,1.0,1.0,2,1.0,1.0,7.0,258.75,23824.36,14,777,0.0,1.0,0.0,1.0,7,3
16.0,0,0.0,2.0,1,2.0,2.0,13.0,70.45,23570.37,43,578,1.0,0.0,1.0,3.0,3,5
57.0,1,0.0,0.0,0,1.0,1.0,8.0,128.7,19452.79,27,603,1.0,0.0,1.0,3.0,1,4
47.0,0,2.0,2.0,1,1.0,1.0,5.0,332.65,22571.71,16,87,1.0,1.0,1.0,4.0,1,5
53.0,1,0.0,1.0,2,2.0,0.0,19.0,32.62,5090.03,19,665,0.0,1.0,0.0,1.0,0,5
28.0,1,2.0,0.0,0,1.0,1.0,16.0,150.71,49842.34,17,558,1.0,0.0,0.0,1.0,2,5
58.0,1,2.0,2.0,2,2.0,2.0,17.0,327.0,49167.42,15,680,1.0,1.0,0.0,1.0,7,4
42.0,0,0.0,2.0,0,2.0,1.0,9.0,87.05,9860.15,21,710,0.0,1.0,1.0,4.0,2,4
49.0,1,0.0,0.0,0,3.0,2.0,13.0,31.21,30024.97,7,417,1.0,0.0,0.0,1.0,1,5
12.0,2,4.0,0.0,0,1.0,1.0,13.0,1108.61,29279.43,3,780,0.0,1.0,1.0,3.0,5,2
19.0,1,3.0,2.0,0,0.0,0.0,4.0,1658.93,36878.34,28,757,1.0,1.0,0.0,1.0,3,3
36.0,1,4.0,2.0,1,1.0,1.0,22.0,52.41,26577.0,19,721,1.0,0.0,1.0,4.0,0,3
17.0,3,2.0,2.0,0,2.0,2.0,18.0,502.98,43723.55,7,549,1.0,0.0,0.0,1.0,3,5
26.0,0,1.0,2.0,1,0.0,2.0,18.0,986.32,18308.76,17,608,1.0,1.0,1.0,2.0,3,4
10.0,0,5.0,0.0,2,1.0,2.0,11.0,51.08,41309.38,11,634,1.0,0.0,0.0,1.0,1,4
28.0,3,0.0,2.0,1,3.0,1.0,21.0,75.79,22187.58,5,645,0.0,1.0,1.0,4.0,3,4
53.0,0,0.0,0.0,0,2.0,0.0,13.0,376.01,10245.86,11,1132,1.0,0.0,1.0,2.0,3,4
10.0,0,1.0,2.0,1,2.0,0.0,2.0,621.21,65591.78,13,769,1.0,1.0,0.0,1.0,5,2
57.0,0,5.0,0.0,0,1.0,2.0,10.0,176.12,47223.46,18,718,1.0,0.0,0.0,1.0,0,3
11.0,0,2.0,0.0,0,2.0,1.0,9.0,208.45,10465.2,22,624,0.0,1.0,1.0,3.0,2,5
13.0,3,1.0,2.0,1,1.0,2.0,8.0,139.69,26722.97,10,613,1.0,0.0,0.0,1.0,7,4
18.0,2,1.0,0.0,1,2.0,1.0,19.0,139.78,5448.46,19,675,0.0,1.0,1.0,3.0,0,4
27.0,3,3.0,0.0,1,1.0,0.0,14.0,75.28,33305.87,15,1018,1.0,0.0,1.0,4.0,2,3
57.0,1,0.0,0.0,0,3.0,2.0,13.0,33.53,45440.86,11,656,0.0,1.0,0.0,1.0,1,4
63.0,1,4.0,0.0,0,1.0,2.0,19.0,369.07,34447.78,11,724,1.0,1.0,1.0,2.0,0,3
45.0,1,1.0,0.0,0,2.0,0.0,20.0,31.8,1682.53,7,717,1.0,0.0,1.0,2.0,7,3
16.0,3,0.0,1.0,0,3.0,2.0,11.0,186.19,8269.93,28,1087,0.0,1.0,0.0,1.0,1,5
14.0,1,3.0,2.0,1,2.0,0.0,21.0,108.28,29459.95,25,445,0.0,1.0,0.0,1.0,0,3
21.0,0,3.0,2.0,0,1.0,2.0,18.0,59.38,97302.2,19,700,0.0,1.0,0.0,1.0,5,2
32.0,1,2.0,2.0,1,2.0,0.0,5.0,34.47,4630.66,28,503,1.0,0.0,1.0,4.0,1,5
53.0,1,3.0,2.0,1,2.0,2.0,11.0,304.83,27627.76,14,793,0.0,1.0,1.0,3.0,1,3
56.0,1,3.0,2.0,1,1.0,0.0,10.0,92.4,29241.2,6,803,1.0,0.0,1.0,3.0,4,1
63.0,0,1.0,1.0,1,2.0,0.0,6.0,130.7,24260.94,26,778,1.0,0.0,0.0,1.0,1,3
20.0,2,3.0,0.0,0,2.0,2.0,14.0,34.78,42803.75,11,747,0.0,1.0,1.0,4.0,0,3
27.0,1,3.0,1.0,2,2.0,2.0,9.0,994.51,62553.68,2,823,1.0,0.0,0.0,1.0,5,1
23.0,1,0.0,2.0,1,0.0,2.0,15.0,229.72,22490.37,28,627,0.0,1.0,1.0,3.0,3,5
30.0,1,3.0,1.0,0,1.0,1.0,14.0,460.38,87730.19,3,811,1.0,0.0,0.0,1.0,5,1
33.0,0,0.0,0.0,2,1.0,0.0,18.0,201.73,4906.19,3,651,1.0,0.0,0.0,1.0,0,5
49.0,0,1.0,2.0,1,0.0,2.0,4.0,594.59,25238.12,17,697,0.0,1.0,1.0,2.0,0,4
14.0,1,2.0,2.0,0,3.0,1.0,11.0,654.12,19090.62,17,598,1.0,0.0,1.0,2.0,3,5
52.0,0,5.0,0.0,2,1.0,0.0,13.0,306.98,32545.91,22,613,1.0,0.0,1.0,4.0,3,4
44.0,3,0.0,1.0,2,2.0,1.0,13.0,183.53,45527.18,8,638,0.0,1.0,0.0,1.0,1,4
15.0,3,1.0,0.0,1,1.0,0.0,2.0,435.34,19832.37,19,767,0.0,1.0,1.0,3.0,6,2
15.0,3,1.0,0.0,0,2.0,0.0,5.0,31.44,40304.22,7,705,1.0,0.0,1.0,0.0,5,2
59.0,1,3.0,2.0,2,0.0,2.0,8.0,667.36,9315.92,14,834,0.0,1.0,0.0,1.0,8,2
12.0,2,1.0,0.0,1,1.0,1.0,8.0,254.9,33875.23,15,781,1.0,0.0,1.0,4.0,3,3
61.0,1,4.0,0.0,0,1.0,0.0,15.0,180.24,39729.42,25,792,0.0,1.0,1.0,2.0,3,3
14.0,1,2.0,2.0,2,1.0,0.0,15.0,38.54,48991.12,8,594,0.0,1.0,0.0,1.0,2,5
52.0,0,0.0,2.0,2,2.0,1.0,6.0,1198.42,2974.23,19,683,1.0,1.0,1.0,0.0,0,5
33.0,2,3.0,0.0,1,1.0,1.0,15.0,457.6,9952.88,24,710,1.0,1.0,1.0,3.0,3,3
61.0,0,4.0,2.0,1,1.0,2.0,11.0,506.57,44839.61,16,756,0.0,1.0,0.0,1.0,8,2
42.0,0,0.0,1.0,0,3.0,1.0,14.0,132.49,49443.91,18,592,0.0,1.0,1.0,3.0,1,5
62.0,1,1.0,2.0,1,1.0,2.0,12.0,1480.78,72718.98,6,821,1.0,0.0,1.0,0.0,8,1
59.0,2,3.0,1.0,2,2.0,2.0,12.99,126.4,19200.77,5,733,0.0,1.0,0.0,1.0,2,3
42.0,2,2.0,0.0,1,1.0,0.0,12.0,74.26,32058.3,14,564,1.0,0.0,1.0,2.0,1,5
33.0,3,2.0,0.0,1,2.0,1.0,14.0,268.23,24414.67,17,637,0.0,1.0,1.0,4.0,1,5
27.0,1,1.0,0.0,2,1.0,0.0,20.0,143.27,30101.26,6,832,1.0,0.0,1.0,2.0,6,1
16.0,1,0.0,2.0,0,3.0,1.0,8.0,59.15,38955.7,19,1105,0.0,1.0,1.0,2.0,2,5
49.0,0,1.0,1.0,1,1.0,2.0,21.0,255.16,23426.55,11,643,1.0,0.0,1.0,3.0,3,4
10.0,1,3.0,0.0,1,2.0,1.0,15.0,73.91,95250.94,15,706,1.0,0.0,1.0,0.0,4,2
51.0,3,0.0,0.0,2,2.0,2.0,16.0,186.1,44250.43,18,1075,0.0,1.0,0.0,1.0,3,5
12.0,2,5.0,2.0,1,2.0,1.0,6.0,637.2,26827.46,17,678,1.0,1.0,0.0,1.0,1,4
37.0,0,1.0,0.0,0,2.0,1.0,10.0,62.4,28359.26,11,700,1.0,0.0,0.0,1.0,7,4
53.0,0,0.0,0.0,1,1.0,0.0,26.0,56.46,48478.65,13,567,0.0,1.0,1.0,4.0,1,5
46.0,0,2.0,2.0,0,1.0,0.0,10.0,115.86,3753.81,24,664,0.0,1.0,1.0,4.0,1,5
26.0,0,5.0,1.0,2,1.0,0.0,11.0,1411.53,10293.09,25,764,1.0,0.0,0.0,1.0,2,3
56.0,1,5.0,0.0,2,2.0,2.0,4.0,76.25,22649.81,16,786,0.0,1.0,0.0,1.0,3,3
20.0,0,3.0,0.0,2,2.0,0.0,3.0,370.34,43668.84,15,715,0.0,1.0,0.0,1.0,3,3
28.0,3,3.0,2.0,0,2.0,0.0,7.0,292.37,10644.48,25,721,1.0,0.0,1.0,3.0,3,3
35.0,3,5.0,2.0,0,1.0,2.0,8.0,50.96,42347.71,1,751,0.0,1.0,1.0,4.0,5,2
63.0,0,2.0,2.0,0,2.0,2.0,12.0,78.12,37520.49,24,180,1.0,0.0,1.0,3.0,0,5
53.0,0,2.0,0.0,0,3.0,1.0,5.0,200.41,17285.18,19,594,1.0,0.0,1.0,2.0,3,5
21.0,0,1.0,2.0,2,1.0,2.0,18.0,319.24,6049.05,24,741,0.0,1.0,1.0,0.0,0,3
26.0,0,1.0,0.0,1,2.0,0.0,15.0,74.01,15500.13,7,790,0.0,1.0,1.0,2.0,0,3
19.0,1,3.0,2.0,0,1.0,0.0,25.0,40.62,35274.48,21,1044,0.0,1.0,0.0,1.0,7,3
24.0,1,2.0,1.0,2,1.0,0.0,12.0,292.27,36630.17,22,611,0.0,1.0,1.0,4.0,3,5
30.0,0,0.0,1.0,0,2.0,2.0,16.0,96.94,3992.28,15,518,0.0,1.0,1.0,4.0,0,5
51.0,2,0.0,0.0,1,1.0,2.0,19.0,33.32,7775.57,25,534,1.0,0.0,0.0,1.0,1,5
38.0,1,2.0,1.0,0,0.0,2.0,13.0,208.83,16160.73,14,944,0.0,1.0,0.0,1.0,7,5
34.0,0,1.0,0.0,0,2.0,1.0,22.0,89.98,17781.5,17,846,0.0,1.0,1.0,4.0,5,1
47.0,3,1.0,1.0,1,2.0,0.0,16.0,270.87,1242.11,29,633,0.0,1.0,0.0,1.0,1,4
28.0,1,5.0,0.0,2,0.0,1.0,15.0,353.41,11356.66,8,730,1.0,0.0,1.0,3.0,2,3
15.0,0,2.0,1.0,2,2.0,2.0,24.0,30.18,19030.61,24,505,1.0,0.0,1.0,2.0,0,5
41.0,0,1.0,2.0,1,1.0,2.0,4.0,32.01,39173.79,18,670,1.0,0.0,0.0,1.0,0,4
61.0,2,4.0,1.0,0,2.0,1.0,14.0,104.32,19312.25,8,191,1.0,0.0,1.0,3.0,2,3
22.0,0,2.0,0.0,2,0.0,1.0,18.0,1152.28,19668.68,5,289,0.0,1.0,1.0,2.0,3,4
49.0,3,4.0,2.0,1,1.0,0.0,17.0,35.65,35325.17,18,724,0.0,1.0,1.0,2.0,7,3
37.0,2,2.0,0.0,0,2.0,0.0,4.0,418.91,21006.52,18,608,0.0,1.0,1.0,2.0,1,5
24.0,1,1.0,0.0,2,2.0,0.0,20.0,90.44,43854.14,3,767,1.0,0.0,0.0,1.0,4,2
55.0,0,1.0,0.0,2,1.0,1.0,17.0,124.81,34197.66,2,819,0.0,1.0,1.0,3.0,8,1
60.0,1,5.0,2.0,1,1.0,0.0,20.0,219.33,19934.0,12,236,1.0,1.0,0.0,1.0,7,3
38.0,1,3.0,2.0,0,3.0,1.0,5.0,1347.72,4794.79,20,712,1.0,1.0,0.0,1.0,2,3
28.0,2,2.0,2.0,0,1.0,1.0,13.15,37.2,14110.73,18,115,0.0,1.0,1.0,3.0,3,5
30.0,0,2.0,0.0,2,2.0,0.0,15.0,376.74,29975.12,29,580,1.0,0.0,1.0,0.0,7,5
40.0,1,4.0,1.0,1,2.0,0.0,12.0,49.41,93865.25,4,1077,1.0,0.0,0.0,1.0,5,2
38.0,0,1.0,2.0,0,1.0,1.0,9.0,166.12,89274.95,12,716,0.0,1.0,0.0,1.0,4,2
39.0,1,2.0,2.0,1,0.0,0.0,12.0,1648.74,47523.22,14,628,0.0,1.0,0.0,1.0,7,5
36.0,1,5.0,0.0,0,2.0,0.0,12.0,179.84,28840.29,18,760,0.0,1.0,1.0,0.0,0,3
34.0,0,5.0,0.0,0,0.0,1.0,11.0,561.25,23867.81,24,676,1.0,1.0,0.0,1.0,0,4
38.0,0,2.0,0.0,0,1.0,0.0,9.0,205.21,42350.96,28,599,1.0,1.0,1.0,4.0,7,5
57.0,2,5.0,0.0,2,1.0,0.0,15.0,39.64,23924.73,27,717,0.0,1.0,1.0,4.0,7,4
61.0,0,1.0,0.0,1,1.0,0.0,12.0,42.91,3839.78,26,795,1.0,0.0,1.0,2.0,2,3
39.0,0,1.0,2.0,1,1.0,0.0,18.0,103.49,44036.97,14,526,0.0,1.0,0.0,1.0,0,3
47.0,3,0.0,0.0,0,2.0,1.0,22.0,72.55,37657.66,40,687,1.0,0.0,1.0,0.0,7,4
44.0,0,3.0,0.0,0,1.0,1.0,6.0,296.76,53368.92,6,442,0.0,1.0,1.0,4.0,5,1
45.0,1,4.0,0.0,1,2.0,0.0,18.0,175.3,34301.85,18,794,0.0,1.0,0.0,1.0,5,1
62.0,0,0.0,2.0,1,2.0,2.0,12.43,523.61,36092.26,29,507,1.0,0.0,0.0,1.0,3,5
17.0,3,2.0,2.0,1,1.0,1.0,9.0,183.2,17102.14,13,509,1.0,0.0,0.0,1.0,1,5
60.0,3,1.0,0.0,0,1.0,2.0,3.0,175.48,41790.6,10,731,1.0,0.0,0.0,1.0,3,3
27.0,1,3.0,2.0,0,1.0,0.0,3.0,254.77,85672.61,2,457,0.0,1.0,1.0,4.0,5,2
51.0,1,3.0,2.0,1,0.0,0.0,16.0,975.07,3586.14,11,732,0.0,1.0,0.0,1.0,1,3
22.0,0,5.0,0.0,2,0.0,0.0,16.0,462.31,43351.39,24,703,1.0,0.0,1.0,0.0,2,3
54.0,0,4.0,1.0,0,2.0,0.0,19.0,158.26,41271.23,14,779,0.0,1.0,1.0,3.0,8,2
44.0,2,2.0,2.0,1,0.0,1.0,7.0,608.79,25870.87,12,1006,1.0,0.0,1.0,4.0,0,5
13.0,0,1.0,1.0,0,3.0,1.0,10.0,558.38,43343.26,26,663,1.0,0.0,0.0,1.0,1,4
